year,week,publication_date,NOMBRE,variety,quality,size,sale_format,unit,price
2024,11,2024-03-15,huevos,huevos,,,,kg,1605
2024,11,2024-03-15,lechuga americana,lechuga_americana,,,,u,230
2024,11,2024-03-15,limón mandarino,limon_mandarino,,,,u,170
2024,11,2024-03-15,limón mesino,limon_mesino,,,,u,220
2024,11,2024-03-15,manga,manga,,P,,kg,980
2024,11,2024-03-15,maracuyá,maracuya,,,,kg,1125
2024,11,2024-03-15,mora,mora,,,,kg,2480
2024,11,2024-03-15,melón cantalupo,melon_cantalupo,,,,kg,675
2024,11,2024-03-15,naranja,naranja,,,,u,125
2024,11,2024-03-15,ñampí,nampi,,,,kg,965
2024,11,2024-03-15,papa amarilla,papa_amarilla,,,,kg,1015
2024,11,2024-03-15,papa blanca,papa_blanca,,,,kg,1015
2024,11,2024-03-15,papaya,papaya,,,,kg,425
2024,11,2024-03-15,pepino,pepino,,,,kg,525
2024,11,2024-03-15,piña,pina,,G,,u,1105
2024,11,2024-03-15,plátano,platano,,,,u,200
2024,11,2024-03-15,remolacha,remolacha,,,,u,420
2024,11,2024-03-15,repollo verde,repollo_verde,,,,kg,990
2024,11,2024-03-15,sandía,sandia,,,,kg,445
2024,11,2024-03-15,tiquisque,tiquisque,,,,kg,1335
2024,11,2024-03-15,tomate,tomate,1,,,kg,770
2024,11,2024-03-15,vainica,vainica,,,,kg,950
2024,11,2024-03-15,yuca,yuca,,,corriente,kg,350
2024,11,2024-03-15,yuca,yuca,,,parafinada,kg,380
2024,11,2024-03-15,zanahoria,zanahoria,,,,kg,465
2024,11,2024-03-15,zapallo,zapallo,,,,u,550
2024,12,2024-03-22,aguacate criollo,aguacate_criollo,,,,u,500
2024,12,2024-03-22,aguacate Hass,aguacate_hass,,,,kg,2235
2024,12,2024-03-22,apio verde,apio_verde,,,,mata,1390
2024,12,2024-03-22,ayote sazón,ayote_sazon,,,,kg,680
2024,12,2024-03-22,ayote tierno,ayote_tierno,,,,u,565
2024,12,2024-03-22,banano criollo,banano_criollo,,,,u,40
2024,12,2024-03-22,brócoli,brocoli,,,,kg,1065
2024,12,2024-03-22,camote,camote,,,,kg,990
2024,12,2024-03-22,cebolla blanca,cebolla_blanca,,,suelta,kg,1335
2024,12,2024-03-22,cebolla blanca,cebolla_blanca,,,trenza,kg,1320
2024,12,2024-03-22,coliflor,coliflor,,,,u,1125
2024,12,2024-03-22,coco,coco,,,,u,490
2024,12,2024-03-22,culantro castilla,culantro_castilla,,,,rollo,135
2024,12,2024-03-22,chayote sazón blanco,chayote_sazon_blanco,,,,u,570
2024,12,2024-03-22,chayote tierno criollo,chayote_tierno_criollo,,,,u,485
2024,12,2024-03-22,chayote tierno quelite,chayote_tierno_quelite,,,,u,165
2024,12,2024-03-22,chile dulce,chile_dulce,1,,,u,285
2024,12,2024-03-22,elote,elote,,,,u,170
2024,12,2024-03-22,fresa,fresa,,,,kg,2825
2024,12,2024-03-22,frijol tierno,frijol_tierno,,,,kg,1950
2024,12,2024-03-22,huevos,huevos,,,,kg,1605
2024,12,2024-03-22,lechuga americana,lechuga_americana,,,,u,235
2024,12,2024-03-22,limón mandarino,limon_mandarino,,,,u,175
2024,12,2024-03-22,limón mesino,limon_mesino,,,,u,220
2024,12,2024-03-22,manga,manga,,P,,kg,795
2024,12,2024-03-22,maracuyá,maracuya,,,,kg,1125
2024,12,2024-03-22,mora,mora,,,,kg,2490
2024,12,2024-03-22,melón cantalupo,melon_cantalupo,,,,kg,740
2024,12,2024-03-22,naranja,naranja,,,,u,125
2024,12,2024-03-22,ñampí,nampi,,,,kg,965
2024,12,2024-03-22,papa amarilla,papa_amarilla,,,,kg,1115
2024,12,2024-03-22,papa blanca,papa_blanca,,,,kg,1115
2024,12,2024-03-22,papaya,papaya,,,,kg,455
2024,12,2024-03-22,pepino,pepino,,,,kg,595
2024,12,2024-03-22,piña,pina,,G,,u,1105
2024,12,2024-03-22,plátano,platano,,,,u,190
2024,12,2024-03-22,remolacha,remolacha,,,,u,430
2024,12,2024-03-22,repollo verde,repollo_verde,,,,kg,995
2024,12,2024-03-22,sandía,sandia,,,,kg,450
2024,12,2024-03-22,tiquisque,tiquisque,,,,kg,1350
2024,12,2024-03-22,tomate,tomate,1,,,kg,1205
2024,12,2024-03-22,vainica,vainica,,,,kg,1160
2024,12,2024-03-22,yuca,yuca,,,corriente,kg,350
2024,12,2024-03-22,yuca,yuca,,,parafinada,kg,405
2024,12,2024-03-22,zanahoria,zanahoria,,,,kg,465
2024,12,2024-03-22,zapallo,zapallo,,,,u,550
2024,14,2024-04-05,aguacate criollo,aguacate_criollo,,,,u,500
2024,14,2024-04-05,aguacate Hass,aguacate_hass,,,,kg,2605
2024,14,2024-04-05,apio verde,apio_verde,,,,mata,1100
2024,14,2024-04-05,ayote sazón,ayote_sazon,,,,kg,615
2024,14,2024-04-05,ayote tierno,ayote_tierno,,,,u,500
2024,14,2024-04-05,banano criollo,banano_criollo,,,,u,40
2024,14,2024-04-05,brócoli,brocoli,,,,kg,1510
2024,14,2024-04-05,camote,camote,,,,kg,935
2024,14,2024-04-05,cebolla blanca,cebolla_blanca,,,suelta,kg,1455
2024,14,2024-04-05,cebolla blanca,cebolla_blanca,,,trenza,kg,1455
2024,14,2024-04-05,coliflor,coliflor,,,,u,920
2024,14,2024-04-05,coco,coco,,,,u,490
2024,14,2024-04-05,culantro castilla,culantro_castilla,,,,rollo,120
2024,14,2024-04-05,chayote sazón blanco,chayote_sazon_blanco,,,,u,360
2024,14,2024-04-05,chayote tierno criollo,chayote_tierno_criollo,,,,u,420
2024,14,2024-04-05,chayote tierno quelite,chayote_tierno_quelite,,,,u,110
2024,14,2024-04-05,chile dulce,chile_dulce,1,,,u,315
2024,14,2024-04-05,elote,elote,,,,u,175
2024,14,2024-04-05,fresa,fresa,,,,kg,2860
2024,14,2024-04-05,frijol tierno,frijol_tierno,,,,kg,1950
2024,14,2024-04-05,huevos,huevos,,,,kg,1555
2024,14,2024-04-05,lechuga americana,lechuga_americana,,,,u,235
2024,14,2024-04-05,limón mandarino,limon_mandarino,,,,u,200
2024,14,2024-04-05,limón mesino,limon_mesino,,,,u,220
2024,14,2024-04-05,manga,manga,,P,,kg,795
2024,14,2024-04-05,maracuyá,maracuya,,,,kg,1135
2024,14,2024-04-05,mora,mora,,,,kg,2505
2024,14,2024-04-05,melón cantalupo,melon_cantalupo,,,,kg,800
2024,14,2024-04-05,naranja,naranja,,,,u,125
2024,14,2024-04-05,ñampí,nampi,,,,kg,975
2024,14,2024-04-05,papa amarilla,papa_amarilla,,,,kg,1380
2024,14,2024-04-05,papa blanca,papa_blanca,,,,kg,1380
2024,14,2024-04-05,papaya,papaya,,,,kg,490
2024,14,2024-04-05,pepino,pepino,,,,kg,405
2024,14,2024-04-05,piña,pina,,G,,u,1035
2024,14,2024-04-05,plátano,platano,,,,u,190
2024,14,2024-04-05,remolacha,remolacha,,,,u,405
2024,14,2024-04-05,repollo verde,repollo_verde,,,,kg,1005
2024,14,2024-04-05,sandía,sandia,,,,kg,485
2024,14,2024-04-05,tiquisque,tiquisque,,,,kg,1370
2024,14,2024-04-05,tomate,tomate,1,,,kg,1540
2024,14,2024-04-05,vainica,vainica,,,,kg,925
2024,14,2024-04-05,yuca,yuca,,,corriente,kg,350
2024,14,2024-04-05,yuca,yuca,,,parafinada,kg,405
2024,14,2024-04-05,zanahoria,zanahoria,,,,kg,685
2024,14,2024-04-05,zapallo,zapallo,,,,u,450
2024,15,2024-04-12,aguacate criollo,aguacate_criollo,,,,u,685
2024,15,2024-04-12,aguacate Hass,aguacate_hass,,,,kg,2700
2024,15,2024-04-12,apio verde,apio_verde,,,,mata,1165
2024,15,2024-04-12,ayote sazón,ayote_sazon,,,,kg,555
2024,15,2024-04-12,ayote tierno,ayote_tierno,,,,u,450
2024,15,2024-04-12,banano criollo,banano_criollo,,,,u,40
2024,15,2024-04-12,brócoli,brocoli,,,,kg,950
2024,15,2024-04-12,camote,camote,,,,kg,955
2024,15,2024-04-12,cebolla blanca,cebolla_blanca,,,suelta,kg,1470
2024,15,2024-04-12,cebolla blanca,cebolla_blanca,,,trenza,kg,1470
2024,15,2024-04-12,coliflor,coliflor,,,,u,860
2024,15,2024-04-12,coco,coco,,,,u,490
2024,15,2024-04-12,culantro castilla,culantro_castilla,,,,rollo,120
2024,15,2024-04-12,chayote sazón blanco,chayote_sazon_blanco,,,,u,410
2024,15,2024-04-12,chayote tierno criollo,chayote_tierno_criollo,,,,u,405
2024,15,2024-04-12,chayote tierno quelite,chayote_tierno_quelite,,,,u,125
2024,15,2024-04-12,chile dulce,chile_dulce,1,,,u,340
2024,15,2024-04-12,elote,elote,,,,u,145
2024,15,2024-04-12,fresa,fresa,,,,kg,2720
2024,15,2024-04-12,frijol tierno,frijol_tierno,,,,kg,1950
2024,15,2024-04-12,huevos,huevos,,,,kg,1555
2024,15,2024-04-12,lechuga americana,lechuga_americana,,,,u,235
2024,15,2024-04-12,limón mandarino,limon_mandarino,,,,u,190
2024,15,2024-04-12,limón mesino,limon_mesino,,,,u,220
2024,15,2024-04-12,manga,manga,,P,,kg,765
2024,15,2024-04-12,maracuyá,maracuya,,,,kg,1050
2024,15,2024-04-12,mora,mora,,,,kg,2490
2024,15,2024-04-12,melón cantalupo,melon_cantalupo,,,,kg,735
2024,15,2024-04-12,naranja,naranja,,,,u,125
2024,15,2024-04-12,ñampí,nampi,,,,kg,1020
2024,15,2024-04-12,papa amarilla,papa_amarilla,,,,kg,1385
2024,15,2024-04-12,papa blanca,papa_blanca,,,,kg,1385
2024,15,2024-04-12,papaya,papaya,,,,kg,465
2024,15,2024-04-12,pepino,pepino,,,,kg,470
2024,15,2024-04-12,piña,pina,,G,,u,1025
2024,15,2024-04-12,plátano,platano,,,,u,190
2024,15,2024-04-12,remolacha,remolacha,,,,u,405
2024,15,2024-04-12,repollo verde,repollo_verde,,,,kg,885
2024,15,2024-04-12,sandía,sandia,,,,kg,610
2024,15,2024-04-12,tiquisque,tiquisque,,,,kg,1305
2024,15,2024-04-12,tomate,tomate,1,,,kg,1545
2024,15,2024-04-12,vainica,vainica,,,,kg,1300
2024,15,2024-04-12,yuca,yuca,,,corriente,kg,350
2024,15,2024-04-12,yuca,yuca,,,parafinada,kg,405
2024,15,2024-04-12,zanahoria,zanahoria,,,,kg,625
2024,15,2024-04-12,zapallo,zapallo,,,,u,550
2024,16,2024-04-19,aguacate criollo,aguacate_criollo,,,,u,685
2024,16,2024-04-19,aguacate Hass,aguacate_hass,,,,kg,
2024,16,2024-04-19,apio verde,apio_verde,,,,mata,1175
2024,16,2024-04-19,ayote sazón,ayote_sazon,,,,kg,530
2024,16,2024-04-19,ayote tierno,ayote_tierno,,,,u,665
2024,16,2024-04-19,banano criollo,banano_criollo,,,,u,40
2024,16,2024-04-19,brócoli,brocoli,,,,kg,1150
2024,16,2024-04-19,camote,camote,,,,kg,780
2024,16,2024-04-19,cebolla blanca,cebolla_blanca,,,suelta,kg,1440
2024,16,2024-04-19,cebolla blanca,cebolla_blanca,,,trenza,kg,1440
2024,16,2024-04-19,coliflor,coliflor,,,,u,835
2024,16,2024-04-19,coco,coco,,,,u,485
2024,16,2024-04-19,culantro castilla,culantro_castilla,,,,rollo,135
2024,16,2024-04-19,chayote sazón blanco,chayote_sazon_blanco,,,,u,505
2024,16,2024-04-19,chayote tierno criollo,chayote_tierno_criollo,,,,u,430
2024,16,2024-04-19,chayote tierno quelite,chayote_tierno_quelite,,,,u,120
2024,16,2024-04-19,chile dulce,chile_dulce,1,,,u,305
2024,16,2024-04-19,elote,elote,,,,u,145
2024,16,2024-04-19,fresa,fresa,,,,kg,2695
2024,16,2024-04-19,frijol tierno,frijol_tierno,,,,kg,1950
2024,16,2024-04-19,huevos,huevos,,,,kg,1555
2024,16,2024-04-19,lechuga americana,lechuga_americana,,,,u,235
2024,16,2024-04-19,limón mandarino,limon_mandarino,,,,u,190
2024,16,2024-04-19,limón mesino,limon_mesino,,,,u,220
2024,16,2024-04-19,manga,manga,,P,,kg,745
2024,16,2024-04-19,maracuyá,maracuya,,,,kg,1085
2024,16,2024-04-19,mora,mora,,,,kg,2490
2024,16,2024-04-19,melón cantalupo,melon_cantalupo,,,,kg,735
2024,16,2024-04-19,naranja,naranja,,,,u,125
2024,16,2024-04-19,ñampí,nampi,,,,kg,1000
2024,16,2024-04-19,papa amarilla,papa_amarilla,,,,kg,1485
2024,16,2024-04-19,papa blanca,papa_blanca,,,,kg,1450
2024,16,2024-04-19,papaya,papaya,,,,kg,565
2024,16,2024-04-19,pepino,pepino,,,,kg,675
2024,16,2024-04-19,piña,pina,,G,,u,1110
2024,16,2024-04-19,plátano,platano,,,,u,195
2024,16,2024-04-19,remolacha,remolacha,,,,u,385
2024,16,2024-04-19,repollo verde,repollo_verde,,,,kg,760
2024,16,2024-04-19,sandía,sandia,,,,kg,610
2024,16,2024-04-19,tiquisque,tiquisque,,,,kg,1320
2024,16,2024-04-19,tomate,tomate,1,,,kg,1525
2024,16,2024-04-19,vainica,vainica,,,,kg,1605
2024,16,2024-04-19,yuca,yuca,,,corriente,kg,350
2024,16,2024-04-19,yuca,yuca,,,parafinada,kg,405
2024,16,2024-04-19,zanahoria,zanahoria,,,,kg,570
2024,16,2024-04-19,zapallo,zapallo,,,,u,550
2024,17,2024-04-26,aguacate criollo,aguacate_criollo,,,,u,685
2024,17,2024-04-26,aguacate Hass,aguacate_hass,,,,kg,
2024,17,2024-04-26,apio verde,apio_verde,,,,mata,1165
2024,17,2024-04-26,ayote sazón,ayote_sazon,,,,kg,530
2024,17,2024-04-26,ayote tierno,ayote_tierno,,,,u,425
2024,17,2024-04-26,banano criollo,banano_criollo,,,,u,40
2024,17,2024-04-26,brócoli,brocoli,,,,kg,850
2024,17,2024-04-26,camote,camote,,,,kg,730
2024,17,2024-04-26,cebolla blanca,cebolla_blanca,,,suelta,kg,1350
2024,17,2024-04-26,cebolla blanca,cebolla_blanca,,,trenza,kg,1350
2024,17,2024-04-26,coliflor,coliflor,,,,u,715
2024,17,2024-04-26,coco,coco,,,,u,485
2024,17,2024-04-26,culantro castilla,culantro_castilla,,,,rollo,95
2024,17,2024-04-26,chayote sazón blanco,chayote_sazon_blanco,,,,u,505
2024,17,2024-04-26,chayote tierno criollo,chayote_tierno_criollo,,,,u,430
2024,17,2024-04-26,chayote tierno quelite,chayote_tierno_quelite,,,,u,110
2024,17,2024-04-26,chile dulce,chile_dulce,1,,,u,185
2024,17,2024-04-26,elote,elote,,,,u,145
2024,17,2024-04-26,fresa,fresa,,,,kg,2695
2024,17,2024-04-26,frijol tierno,frijol_tierno,,,,kg,1950
2024,17,2024-04-26,huevos,huevos,,,,kg,1555
2024,17,2024-04-26,lechuga americana,lechuga_americana,,,,u,330
2024,17,2024-04-26,limón mandarino,limon_mandarino,,,,u,180
2024,17,2024-04-26,limón mesino,limon_mesino,,,,u,220
2024,17,2024-04-26,manga,manga,,P,,kg,745
2024,17,2024-04-26,maracuyá,maracuya,,,,kg,1135
2024,17,2024-04-26,mora,mora,,,,kg,2490
2024,17,2024-04-26,melón cantalupo,melon_cantalupo,,,,kg,735
2024,17,2024-04-26,naranja,naranja,,,,u,125
2024,17,2024-04-26,ñampí,nampi,,,,kg,965
2024,17,2024-04-26,papa amarilla,papa_amarilla,,,,kg,1410
2024,17,2024-04-26,papa blanca,papa_blanca,,,,kg,1385
2024,17,2024-04-26,papaya,papaya,,,,kg,655
2024,17,2024-04-26,pepino,pepino,,,,kg,505
2024,17,2024-04-26,piña,pina,,G,,u,1035
2024,17,2024-04-26,plátano,platano,,,,u,195
2024,17,2024-04-26,remolacha,remolacha,,,,u,325
2024,17,2024-04-26,repollo verde,repollo_verde,,,,kg,655
2024,17,2024-04-26,sandía,sandia,,,,kg,585
2024,17,2024-04-26,tiquisque,tiquisque,,,,kg,1320
2024,17,2024-04-26,tomate,tomate,1,,,kg,745
2024,17,2024-04-26,vainica,vainica,,,,kg,960
2024,17,2024-04-26,yuca,yuca,,,corriente,kg,350
2024,17,2024-04-26,yuca,yuca,,,parafinada,kg,405
2024,17,2024-04-26,zanahoria,zanahoria,,,,kg,530
2024,17,2024-04-26,zapallo,zapallo,,,,u,550
2024,18,2024-05-03,aguacate criollo,aguacate_criollo,,,,u,640
2024,18,2024-05-03,aguacate Hass,aguacate_hass,,,,kg,
2024,18,2024-05-03,apio verde,apio_verde,,,,mata,1160
2024,18,2024-05-03,ayote sazón,ayote_sazon,,,,kg,515
2024,18,2024-05-03,ayote tierno,ayote_tierno,,,,u,650
2024,18,2024-05-03,banano criollo,banano_criollo,,,,u,40
2024,18,2024-05-03,brócoli,brocoli,,,,kg,935
2024,18,2024-05-03,camote,camote,,,,kg,640
2024,18,2024-05-03,cebolla blanca,cebolla_blanca,,,suelta,kg,1335
2024,18,2024-05-03,cebolla blanca,cebolla_blanca,,,trenza,kg,1335
2024,18,2024-05-03,coliflor,coliflor,,,,u,780
2024,18,2024-05-03,coco,coco,,,,u,485
2024,18,2024-05-03,culantro castilla,culantro_castilla,,,,rollo,95
2024,18,2024-05-03,chayote sazón blanco,chayote_sazon_blanco,,,,u,505
2024,18,2024-05-03,chayote tierno criollo,chayote_tierno_criollo,,,,u,430
2024,18,2024-05-03,chayote tierno quelite,chayote_tierno_quelite,,,,u,145
2024,18,2024-05-03,chile dulce,chile_dulce,1,,,u,280
2024,18,2024-05-03,elote,elote,,,,u,155
2024,18,2024-05-03,fresa,fresa,,,,kg,2695
2024,18,2024-05-03,frijol tierno,frijol_tierno,,,,kg,1950
2024,18,2024-05-03,huevos,huevos,,,,kg,1555
2024,18,2024-05-03,lechuga americana,lechuga_americana,,,,u,235
2024,18,2024-05-03,limón mandarino,limon_mandarino,,,,u,185
2024,18,2024-05-03,limón mesino,limon_mesino,,,,u,205
2024,18,2024-05-03,manga,manga,,P,,kg,735
2024,18,2024-05-03,maracuyá,maracuya,,,,kg,1130
2024,18,2024-05-03,mora,mora,,,,kg,2390
2024,18,2024-05-03,melón cantalupo,melon_cantalupo,,,,kg,650
2024,18,2024-05-03,naranja,naranja,,,,u,125
2024,18,2024-05-03,ñampí,nampi,,,,kg,1015
2024,18,2024-05-03,papa amarilla,papa_amarilla,,,,kg,1370
2024,18,2024-05-03,papa blanca,papa_blanca,,,,kg,1350
2024,18,2024-05-03,papaya,papaya,,,,kg,655
2024,18,2024-05-03,pepino,pepino,,,,kg,475
2024,18,2024-05-03,piña,pina,,G,,u,1115
2024,18,2024-05-03,plátano,platano,,,,u,190
2024,18,2024-05-03,remolacha,remolacha,,,,u,380
2024,18,2024-05-03,repollo verde,repollo_verde,,,,kg,475
2024,18,2024-05-03,sandía,sandia,,,,kg,530
2024,18,2024-05-03,tiquisque,tiquisque,,,,kg,1310
2024,18,2024-05-03,tomate,tomate,1,,,kg,1460
2024,18,2024-05-03,vainica,vainica,,,,kg,1215
2024,18,2024-05-03,yuca,yuca,,,corriente,kg,350
2024,18,2024-05-03,yuca,yuca,,,parafinada,kg,410
2024,18,2024-05-03,zanahoria,zanahoria,,,,kg,550
2024,18,2024-05-03,zapallo,zapallo,,,,u,550
2024,19,2024-05-10,aguacate criollo,aguacate_criollo,,,,u,550
2024,19,2024-05-10,aguacate Hass,aguacate_hass,,,,kg,
2024,19,2024-05-10,apio verde,apio_verde,,,,mata,1160
2024,19,2024-05-10,ayote sazón,ayote_sazon,,,,kg,495
2024,19,2024-05-10,ayote tierno,ayote_tierno,,,,u,465
2024,19,2024-05-10,banano criollo,banano_criollo,,,,u,40
2024,19,2024-05-10,brócoli,brocoli,,,,kg,900
2024,19,2024-05-10,camote,camote,,,,kg,645
2024,19,2024-05-10,cebolla blanca,cebolla_blanca,,,suelta,kg,1400
2024,19,2024-05-10,cebolla blanca,cebolla_blanca,,,trenza,kg,1400
2024,19,2024-05-10,coliflor,coliflor,,,,u,735
2024,19,2024-05-10,coco,coco,,,,u,485
2024,19,2024-05-10,culantro castilla,culantro_castilla,,,,rollo,95
2024,19,2024-05-10,chayote sazón blanco,chayote_sazon_blanco,,,,u,505
2024,19,2024-05-10,chayote tierno criollo,chayote_tierno_criollo,,,,u,480
2024,19,2024-05-10,chayote tierno quelite,chayote_tierno_quelite,,,,u,205
2024,19,2024-05-10,chile dulce,chile_dulce,1,,,u,125
2024,19,2024-05-10,elote,elote,,,,u,150
2024,19,2024-05-10,fresa,fresa,,,,kg,2695
2024,19,2024-05-10,frijol tierno,frijol_tierno,,,,kg,1950
2024,19,2024-05-10,huevos,huevos,,,,kg,1480
2024,19,2024-05-10,lechuga americana,lechuga_americana,,,,u,235
2024,19,2024-05-10,limón mandarino,limon_mandarino,,,,u,190
2024,19,2024-05-10,limón mesino,limon_mesino,,,,u,195
2024,19,2024-05-10,manga,manga,,P,,kg,685
2024,19,2024-05-10,maracuyá,maracuya,,,,kg,1305
2024,19,2024-05-10,mora,mora,,,,kg,2415
2024,19,2024-05-10,melón cantalupo,melon_cantalupo,,,,kg,765
2024,19,2024-05-10,naranja,naranja,,,,u,125
2024,19,2024-05-10,ñampí,nampi,,,,kg,990
2024,19,2024-05-10,papa amarilla,papa_amarilla,,,,kg,1235
2024,19,2024-05-10,papa blanca,papa_blanca,,,,kg,1235
2024,19,2024-05-10,papaya,papaya,,,,kg,900
2024,19,2024-05-10,pepino,pepino,,,,kg,435
2024,19,2024-05-10,piña,pina,,G,,u,1110
2024,19,2024-05-10,plátano,platano,,,,u,190
2024,19,2024-05-10,remolacha,remolacha,,,,u,320
2024,19,2024-05-10,repollo verde,repollo_verde,,,,kg,465
2024,19,2024-05-10,sandía,sandia,,,,kg,515
2024,19,2024-05-10,tiquisque,tiquisque,,,,kg,1330
2024,19,2024-05-10,tomate,tomate,1,,,kg,850
2024,19,2024-05-10,vainica,vainica,,,,kg,1205
2024,19,2024-05-10,yuca,yuca,,,corriente,kg,350
2024,19,2024-05-10,yuca,yuca,,,parafinada,kg,385
2024,19,2024-05-10,zanahoria,zanahoria,,,,kg,555
2024,19,2024-05-10,zapallo,zapallo,,,,u,550
2024,20,2024-05-17,aguacate criollo,aguacate_criollo,,,,u,600
2024,20,2024-05-17,aguacate Hass,aguacate_hass,,,,kg,
2024,20,2024-05-17,apio verde,apio_verde,,,,mata,1140
2024,20,2024-05-17,ayote sazón,ayote_sazon,,,,kg,475
2024,20,2024-05-17,ayote tierno,ayote_tierno,,,,u,460
2024,20,2024-05-17,banano criollo,banano_criollo,,,,u,40
2024,20,2024-05-17,brócoli,brocoli,,,,kg,800
2024,20,2024-05-17,camote,camote,,,,kg,640
2024,20,2024-05-17,cebolla blanca,cebolla_blanca,,,suelta,kg,1385
2024,20,2024-05-17,cebolla blanca,cebolla_blanca,,,trenza,kg,1385
2024,20,2024-05-17,coliflor,coliflor,,,,u,785
2024,20,2024-05-17,coco,coco,,,,u,485
2024,20,2024-05-17,culantro castilla,culantro_castilla,,,,rollo,100
2024,20,2024-05-17,chayote sazón blanco,chayote_sazon_blanco,,,,u,520
2024,20,2024-05-17,chayote tierno criollo,chayote_tierno_criollo,,,,u,565
2024,20,2024-05-17,chayote tierno quelite,chayote_tierno_quelite,,,,u,145
2024,20,2024-05-17,chile dulce,chile_dulce,1,,,u,245
2024,20,2024-05-17,elote,elote,,,,u,150
2024,20,2024-05-17,fresa,fresa,,,,kg,2695
2024,20,2024-05-17,frijol tierno,frijol_tierno,,,,kg,1950
2024,20,2024-05-17,huevos,huevos,,,,kg,1480
2024,20,2024-05-17,lechuga americana,lechuga_americana,,,,u,235
2024,20,2024-05-17,limón mandarino,limon_mandarino,,,,u,160
2024,20,2024-05-17,limón mesino,limon_mesino,,,,u,180
2024,20,2024-05-17,manga,manga,,P,,kg,685
2024,20,2024-05-17,maracuyá,maracuya,,,,kg,1370
2024,20,2024-05-17,mora,mora,,,,kg,2490
2024,20,2024-05-17,melón cantalupo,melon_cantalupo,,,,kg,865
2024,20,2024-05-17,naranja,naranja,,,,u,125
2024,20,2024-05-17,ñampí,nampi,,,,kg,985
2024,20,2024-05-17,papa amarilla,papa_amarilla,,,,kg,990
2024,20,2024-05-17,papa blanca,papa_blanca,,,,kg,955
2024,20,2024-05-17,papaya,papaya,,,,kg,615
2024,20,2024-05-17,pepino,pepino,,,,kg,375
2024,20,2024-05-17,piña,pina,,G,,u,1115
2024,20,2024-05-17,plátano,platano,,,,u,195
2024,20,2024-05-17,remolacha,remolacha,,,,u,300
2024,20,2024-05-17,repollo verde,repollo_verde,,,,kg,465
2024,20,2024-05-17,sandía,sandia,,,,kg,515
2024,20,2024-05-17,tiquisque,tiquisque,,,,kg,1330
2024,20,2024-05-17,tomate,tomate,1,,,kg,815
2024,20,2024-05-17,vainica,vainica,,,,kg,975
2024,20,2024-05-17,yuca,yuca,,,corriente,kg,350
2024,20,2024-05-17,yuca,yuca,,,parafinada,kg,405
2024,20,2024-05-17,zanahoria,zanahoria,,,,kg,600
2024,20,2024-05-17,zapallo,zapallo,,,,u,550
2024,21,2024-05-24,aguacate criollo,aguacate_criollo,,,,u,500
2024,21,2024-05-24,aguacate Hass,aguacate_hass,,,,kg,
2024,21,2024-05-24,apio verde,apio_verde,,,,mata,1180
2024,21,2024-05-24,ayote sazón,ayote_sazon,,,,kg,450
2024,21,2024-05-24,ayote tierno,ayote_tierno,,,,u,600
2024,21,2024-05-24,banano criollo,banano_criollo,,,,u,40
2024,21,2024-05-24,brócoli,brocoli,,,,kg,850
2024,21,2024-05-24,camote,camote,,,,kg,645
2024,21,2024-05-24,cebolla blanca,cebolla_blanca,,,suelta,kg,1365
2024,21,2024-05-24,cebolla blanca,cebolla_blanca,,,trenza,kg,1390
2024,21,2024-05-24,coliflor,coliflor,,,,u,830
2024,21,2024-05-24,coco,coco,,,,u,575
2024,21,2024-05-24,culantro castilla,culantro_castilla,,,,rollo,110
2024,21,2024-05-24,chayote sazón blanco,chayote_sazon_blanco,,,,u,505
2024,21,2024-05-24,chayote tierno criollo,chayote_tierno_criollo,,,,u,585
2024,21,2024-05-24,chayote tierno quelite,chayote_tierno_quelite,,,,u,150
2024,21,2024-05-24,chile dulce,chile_dulce,1,,,u,165
2024,21,2024-05-24,elote,elote,,,,u,140
2024,21,2024-05-24,fresa,fresa,,,,kg,2720
2024,21,2024-05-24,frijol tierno,frijol_tierno,,,,kg,1950
2024,21,2024-05-24,huevos,huevos,,,,kg,1480
2024,21,2024-05-24,lechuga americana,lechuga_americana,,,,u,235
2024,21,2024-05-24,limón mandarino,limon_mandarino,,,,u,140
2024,21,2024-05-24,limón mesino,limon_mesino,,,,u,165
2024,21,2024-05-24,manga,manga,,P,,kg,655
2024,21,2024-05-24,maracuyá,maracuya,,,,kg,1370
2024,21,2024-05-24,mora,mora,,,,kg,2560
2024,21,2024-05-24,melón cantalupo,melon_cantalupo,,,,kg,1025
